truth,plugin_estimate_riesz,plugin_estimate_propensity,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,2.190347366809844765e+00,2.198875772356986946e+00,2.233098661868366808e+00,6.421761862213170247e+00,2.076032305286576563e+00,2.390165018450157053e+00,2.190096599246221132e+00,7.090707921524365354e+00,2.025052170223827108e+00,2.355141028268615155e+00
2.121539888279284192e+00,2.166641053915023818e+00,2.181332868337631403e+00,2.186801827395611131e+00,8.088379046816498885e+00,2.010528412082211336e+00,2.363075242709010926e+00,2.157616772428387009e+00,7.934431633748963542e+00,1.983028936184821678e+00,2.332204608671952339e+00
2.121539888279284192e+00,2.054154301404953031e+00,2.048241468906402574e+00,2.043130114744796444e+00,7.473808676822599750e+00,1.873685777533776964e+00,2.212574451955815924e+00,2.083203897221217016e+00,8.556644404057854203e+00,1.901899718718269572e+00,2.264508075724164460e+00
2.121539888279284192e+00,2.259326335668563779e+00,2.290911157369613704e+00,2.288081144716357596e+00,6.716073434146231591e+00,2.127455904779988582e+00,2.448706384652726609e+00,2.269881243520299741e+00,6.356400284838199966e+00,2.113616252769861870e+00,2.426146234270737612e+00
2.121539888279284192e+00,2.117776984572410370e+00,2.180071214318275441e+00,2.195956063175573458e+00,1.012999132758226395e+01,1.998686261421630306e+00,2.393225864929516611e+00,2.109956358839800483e+00,7.545947310741266456e+00,1.939696230832848478e+00,2.280216486846752488e+00
2.121539888279284192e+00,1.932531039059162126e+00,1.958465018093585863e+00,1.950738846764433765e+00,8.402639113595233411e+00,1.771073662550052719e+00,2.130404030978814589e+00,1.930169296907843668e+00,8.036862434181395898e+00,1.754458139814301987e+00,2.105880454001385349e+00
2.121539888279284192e+00,2.275351612210273711e+00,2.309908967614173747e+00,2.261341806857614323e+00,5.494356242706837534e+00,2.116058914051948570e+00,2.406624699663280076e+00,2.276537226123923841e+00,6.030221298239510475e+00,2.124334407032696603e+00,2.428740045215151078e+00
2.121539888279284192e+00,2.160093762099742687e+00,2.161942266941070390e+00,2.138590903832839007e+00,7.990734256804608471e+00,1.963384726085190657e+00,2.313797081580487358e+00,2.174018562718527114e+00,7.204538329533378693e+00,2.007654641008513874e+00,2.340382484428540355e+00
2.121539888279284192e+00,2.069055394291877903e+00,2.109406379342078974e+00,2.102968856086023131e+00,5.544067101991489999e+00,1.957030210830523753e+00,2.248907501341522508e+00,2.064107476587175416e+00,6.533515176737344277e+00,1.905680358002779684e+00,2.222534595171571148e+00
2.121539888279284192e+00,2.193233146429061975e+00,2.239460306763648934e+00,2.262227998876653157e+00,7.199640270674723119e+00,2.095920638655212720e+00,2.428535359098093593e+00,2.188510008043492938e+00,6.829134439730528250e+00,2.026538396754141491e+00,2.350481619332844385e+00
2.121539888279284192e+00,2.006705219745636093e+00,2.056010998308658522e+00,2.071524670316371441e+00,9.987552168885606818e+00,1.875646697047320677e+00,2.267402643585421984e+00,2.017525322560512535e+00,7.205590347195251155e+00,1.851149254937235478e+00,2.183901390183789815e+00
2.121539888279284192e+00,2.128483990907668932e+00,2.159440676808357384e+00,2.164874193155906124e+00,6.471114915432899295e+00,2.007205442101275494e+00,2.322542944210536753e+00,2.119903161389519397e+00,6.705653487058311768e+00,1.959402574362919314e+00,2.280403748416119480e+00
2.121539888279284192e+00,2.114542167603969514e+00,2.116921625196933832e+00,2.114500735132489151e+00,6.064867899126170414e+00,1.961861302084265679e+00,2.267140168180712401e+00,2.091896607528615171e+00,6.859277372597824218e+00,1.929567928748272099e+00,2.254225286308958243e+00
2.121539888279284192e+00,2.095630681574344845e+00,2.137111570775509062e+00,2.168992336253170450e+00,7.043980965353673795e+00,2.004492618087750255e+00,2.333492054418590644e+00,2.132810090215498278e+00,8.426256695852730516e+00,1.952892587668392466e+00,2.312727592762604090e+00
2.121539888279284192e+00,1.970811668634414593e+00,1.986870883584022529e+00,1.995341297445935247e+00,7.083710682951558368e+00,1.830378322934602231e+00,2.160304271957268263e+00,1.960513523342262587e+00,7.706773216339858124e+00,1.788448593772372641e+00,2.132578452912152756e+00
2.121539888279284192e+00,1.970790685474872683e+00,2.007820071935653594e+00,1.980160763746128039e+00,7.761714012412381791e+00,1.807483606744735960e+00,2.152837920747519895e+00,1.971853574646055485e+00,7.570466369123113104e+00,1.801317057724830306e+00,2.142390091567280663e+00
2.121539888279284192e+00,2.205376719415187647e+00,2.237358045578003107e+00,2.234405949078267284e+00,5.681240163986761793e+00,2.086672905333912365e+00,2.382138992822622203e+00,2.229433847963285587e+00,7.163492373673506108e+00,2.063544510443648505e+00,2.395323185482922668e+00
2.121539888279284192e+00,1.990280235707759804e+00,1.992951010465621842e+00,1.986523349758935630e+00,6.389946420129653859e+00,1.829846554516085133e+00,2.143200145001785906e+00,1.974688866162788825e+00,7.381084147021123698e+00,1.806298923294467951e+00,2.143078809031109699e+00
2.121539888279284192e+00,2.086446670293808037e+00,2.114170656740665510e+00,2.113519093166804197e+00,6.389909143274589809e+00,1.956842754925180561e+00,2.270195431408427833e+00,2.079620065209485169e+00,6.577118910668297680e+00,1.920665165922853079e+00,2.238574964496117037e+00
2.121539888279284192e+00,2.189995292663574400e+00,2.198265545368194740e+00,2.154049238402541366e+00,6.652751965987195426e+00,1.994183006969707517e+00,2.313915469835375216e+00,2.170636847098125433e+00,6.633625549649641684e+00,2.011000585830410969e+00,2.330273108365839896e+00
2.121539888279284192e+00,2.019195050239563027e+00,2.033630302906036302e+00,1.970714847981463791e+00,1.670805983420597229e+01,1.717365913389100385e+00,2.224063782573827197e+00,2.003431296839146114e+00,8.004075316396420448e+00,1.828078920934316898e+00,2.178783672743975330e+00
2.121539888279284192e+00,2.054916546463966487e+00,2.063464583754539561e+00,2.091955015601240309e+00,6.814741734486458036e+00,1.930154175531717975e+00,2.253755855670762642e+00,2.064464866152556866e+00,6.917971740389232238e+00,1.901443149078176686e+00,2.227486583226937267e+00
2.121539888279284192e+00,1.995797377824783281e+00,2.039933915257453823e+00,2.068635292689548599e+00,9.370260893185987428e+00,1.878907081167742188e+00,2.258363504211355011e+00,2.000886138988618779e+00,7.541161130403910562e+00,1.830680015131221472e+00,2.171092262846015863e+00
2.121539888279284192e+00,2.072989348530769327e+00,2.056107207417487981e+00,2.064590660892426932e+00,5.485887641820487381e+00,1.919419775502767767e+00,2.209761546282086098e+00,2.055916807376807931e+00,6.619654749579934716e+00,1.896448736321858952e+00,2.215384878431756910e+00
2.121539888279284192e+00,2.165583860635757585e+00,2.159191121995449159e+00,2.130931574868503375e+00,1.252063453899163470e+01,1.911616117946310478e+00,2.350247031790696273e+00,2.135333709255326173e+00,7.328349576959089617e+00,1.967546380368887293e+00,2.303121038141765275e+00
2.121539888279284192e+00,2.133357333540916390e+00,2.136219137430190873e+00,2.121386572713512386e+00,6.306251650334092851e+00,1.965739226639371395e+00,2.277033918787653377e+00,2.115838736696866729e+00,6.969757092632117512e+00,1.952207997387116256e+00,2.279469476006617423e+00
2.121539888279284192e+00,2.028068802475929466e+00,2.033444317340850738e+00,2.030870252520079244e+00,5.429053297595214822e+00,1.886453317404969576e+00,2.175287187635188690e+00,2.020118840255861858e+00,6.908084851762328782e+00,1.857213656892869436e+00,2.183024023618854059e+00
2.121539888279284192e+00,2.112886821746826183e+00,2.136070261955261174e+00,2.109929947231081293e+00,6.290015053706493831e+00,1.954483101556043989e+00,2.265376792906118375e+00,2.118547715733308578e+00,6.940897348703457759e+00,1.955256101573918270e+00,2.281839329892698665e+00
2.121539888279284192e+00,2.099971515536308342e+00,2.062153438210487355e+00,2.046091574425808801e+00,7.621020029176960087e+00,1.874986605052952227e+00,2.217196543798665598e+00,2.077651485315989976e+00,6.751978164928673642e+00,1.916597459230362510e+00,2.238705511401617443e+00
2.121539888279284192e+00,2.121767692148685658e+00,2.108236913263797696e+00,2.120500136486429099e+00,6.001694593438107184e+00,1.968657751263620304e+00,2.272342521709237673e+00,2.106470974387241402e+00,6.603800342001566293e+00,1.947193984856947946e+00,2.265747963917534857e+00
2.121539888279284192e+00,1.957303808808326773e+00,1.963840893983840985e+00,1.936108647660469639e+00,5.902327759818500219e+00,1.785528495176422981e+00,2.086688800144516520e+00,1.973739977791599820e+00,6.883599791909604804e+00,1.811123751785091107e+00,2.136356203798108755e+00
2.121539888279284192e+00,2.176845266759395603e+00,2.151762468695640695e+00,2.153696038705762650e+00,5.288203894698622065e+00,2.011164764657312976e+00,2.296227312754212324e+00,2.181324937444296452e+00,6.454160074418792803e+00,2.023862874261169065e+00,2.338787000627423840e+00
2.121539888279284192e+00,2.100590424478053997e+00,2.075279131174087688e+00,2.085918448737647868e+00,5.895437023419599853e+00,1.935426220137069553e+00,2.236410677338226183e+00,2.068897674559615485e+00,6.941175340658408466e+00,1.905602790412336267e+00,2.232192558706894481e+00
2.121539888279284192e+00,2.054937099099159337e+00,2.068296406447887481e+00,2.016185102615971392e+00,1.028686217742600562e+01,1.817393730215658865e+00,2.214976475016284141e+00,2.066919051158242038e+00,7.145358630034784220e+00,1.901239813735016160e+00,2.232598288581467916e+00
2.121539888279284192e+00,2.150641484498977629e+00,2.123863713145256238e+00,2.072217826615320391e+00,8.163322856241462588e+00,1.895129653423158311e+00,2.249305999807482692e+00,2.100854074077927791e+00,7.687071479483598146e+00,1.929009220225436305e+00,2.272698927930419277e+00
2.121539888279284192e+00,2.197451822757721107e+00,2.177864687323570081e+00,2.161872554075729536e+00,8.041663676029843444e+00,1.986108919674764106e+00,2.337636188476694965e+00,2.169380011578431855e+00,7.022852654656229987e+00,2.005127185855014371e+00,2.333632837301849339e+00
2.121539888279284192e+00,2.202000851392746039e+00,2.209670216321945269e+00,2.175148406043649008e+00,7.939103039390053240e+00,2.000509182968988942e+00,2.349787629118309074e+00,2.194624749904162897e+00,8.051378520413791762e+00,2.018754980688354905e+00,2.370494519119970889e+00
2.121539888279284192e+00,2.096031620144843899e+00,2.117887032985687146e+00,2.092434477770409806e+00,8.443842487021409937e+00,1.912329327099637988e+00,2.272539628441181847e+00,2.095876799788266798e+00,7.260342109385424791e+00,1.928869823145328066e+00,2.262883776431205529e+00
2.121539888279284192e+00,2.132873621821403720e+00,2.084409354805946357e+00,2.076719614392495750e+00,5.914016094299767268e+00,1.925990439287402101e+00,2.227448789497589399e+00,2.093289134454942690e+00,6.885528123307685711e+00,1.930650132863999557e+00,2.255928136045885601e+00
2.121539888279284192e+00,2.160495701372623589e+00,2.184883891105652065e+00,2.194361468959250328e+00,6.429257411540025835e+00,2.037203474341820364e+00,2.351519463576680291e+00,2.133231096279168071e+00,6.722020485906844200e+00,1.972534755628051473e+00,2.293927436930284891e+00
2.121539888279284192e+00,2.101029963016510127e+00,2.136120905399322645e+00,2.179575979379937856e+00,1.406101800858915141e+01,1.947160818984158048e+00,2.411991139775717663e+00,2.120650392807205353e+00,7.268518822239117938e+00,1.953549399669780140e+00,2.287751385944630567e+00
2.121539888279284192e+00,2.143213727116584977e+00,2.239940273284912298e+00,2.257833717557834241e+00,5.664839976349031581e+00,2.110314060382451729e+00,2.405353374733216754e+00,2.154188140821279962e+00,7.654165635771144949e+00,1.982711487289732233e+00,2.325664794352827691e+00
2.121539888279284192e+00,2.329391710877418475e+00,2.301436530947685188e+00,2.312025970207061132e+00,6.212975911082259550e+00,2.157534001936818768e+00,2.466517938477303495e+00,2.302386698806381027e+00,7.318224576084159771e+00,2.134715319222729502e+00,2.470058078390032552e+00
2.121539888279284192e+00,2.060468257009983262e+00,2.127618126630783202e+00,2.105143424747337288e+00,5.608284152162621439e+00,1.958362007670965133e+00,2.251924841823709666e+00,2.084446477932506703e+00,6.416951322932102464e+00,1.927438961544991169e+00,2.241453994320022236e+00
2.121539888279284192e+00,2.076233563482761557e+00,2.118769109606742695e+00,2.083921862967835992e+00,9.302076285443193981e+00,1.894885209754342492e+00,2.272958516181329269e+00,2.088513697325484753e+00,8.133833938505178551e+00,1.911745667246056879e+00,2.265281727404912626e+00
2.121539888279284192e+00,2.088898652911186371e+00,2.071998883843421790e+00,2.093483274213154388e+00,7.921586480034337185e+00,1.919036816462646122e+00,2.267929731963662654e+00,2.056895371130716743e+00,6.933116233579299958e+00,1.893695311930610359e+00,2.220095430330823127e+00
2.121539888279284192e+00,2.134536131024360461e+00,2.105176923274993950e+00,2.072258432114496784e+00,5.749482773222490906e+00,1.923640758126469619e+00,2.220876106102523728e+00,2.106954231393058041e+00,6.321763738434845514e+00,1.951115572589886549e+00,2.262792890196229756e+00
2.121539888279284192e+00,2.139420548200607453e+00,2.176383389532566159e+00,2.204950757894432734e+00,1.196867968884079225e+01,1.990523894156115636e+00,2.419377621632749609e+00,2.136461367066134542e+00,6.954787027271922994e+00,1.973006450211462370e+00,2.299916283920806936e+00
2.121539888279284192e+00,2.104129454851150438e+00,2.073112883090972858e+00,2.081023738830116709e+00,5.828955391129686525e+00,1.931382450976250054e+00,2.230665026683983587e+00,2.087861150806842314e+00,7.294376658001636038e+00,1.920463189739871401e+00,2.255259111873813005e+00
2.121539888279284192e+00,2.100328300237655821e+00,2.124318672060966584e+00,2.109482135952100545e+00,5.264826903055407570e+00,1.967266247139430657e+00,2.251698024764770434e+00,2.102100069049338771e+00,6.424107878931251570e+00,1.945005025118276887e+00,2.259195112980400655e+00
2.121539888279284192e+00,2.013210432052612298e+00,2.035710058152675472e+00,2.050852634042034772e+00,7.033554929588476057e+00,1.886474701771589491e+00,2.215230566312480054e+00,2.003274543395062501e+00,7.341580157502495929e+00,1.835335821436540948e+00,2.171213265353583832e+00
2.121539888279284192e+00,2.202203925669193207e+00,2.199484833359718117e+00,2.180133062734502136e+00,1.450856602908955040e+01,1.944048105023616912e+00,2.416218020445387360e+00,2.189610220173839661e+00,7.612884758278562813e+00,2.018596600577613032e+00,2.360623839770066290e+00
2.121539888279284192e+00,2.146929945588111899e+00,2.188550386250018853e+00,2.131226032906677226e+00,5.628914417892477040e+00,1.984174893408284568e+00,2.278277172405069884e+00,2.152797233386781084e+00,6.613274071487076355e+00,1.993406036412090021e+00,2.312188430361472147e+00
2.121539888279284192e+00,2.408773225307464738e+00,2.428700115680694438e+00,2.419421202773228252e+00,6.270242503020296176e+00,2.264218871606448413e+00,2.574623533940008091e+00,2.406104200277302319e+00,7.307982299376779345e+00,2.238550194651397263e+00,2.573658205903207374e+00
2.121539888279284192e+00,2.223250700235366750e+00,2.227630331754684612e+00,2.247400498873699526e+00,5.123314160504586212e+00,2.107108932202732543e+00,2.387692065544666509e+00,2.218411305791466503e+00,6.647705861268433658e+00,2.058605715036171624e+00,2.378216896546761383e+00
2.121539888279284192e+00,2.086295640349387970e+00,2.140481932163238454e+00,2.147799983916921729e+00,7.892364748361813120e+00,1.973675578914903861e+00,2.321924388918939819e+00,2.100582048317850337e+00,6.500129848529759613e+00,1.942560218097744595e+00,2.258603878537956078e+00
2.121539888279284192e+00,1.904423248291015724e+00,1.923601336658000927e+00,1.931242083555553490e+00,6.969599316743929407e+00,1.767613196328378766e+00,2.094870970782728214e+00,1.914511207945111870e+00,6.554747910159323787e+00,1.755826868542422092e+00,2.073195547347801870e+00
2.121539888279284192e+00,2.084425535082817138e+00,2.116666670739650868e+00,2.151696490524336536e+00,9.771583306885711195e+00,1.957947904899222547e+00,2.345445076149450525e+00,2.100165284695220347e+00,7.643064703520309422e+00,1.928813023650775449e+00,2.271517545739665245e+00
2.121539888279284192e+00,2.058917556762695167e+00,2.091561740517616119e+00,2.047006314660946291e+00,6.011433790876697714e+00,1.895040778926583513e+00,2.198971850395309069e+00,2.085218048819224013e+00,7.446276034028753266e+00,1.916086106205403095e+00,2.254349991433044931e+00
