truth,Riesz_Informed,Riesz_Oracle,Riesz,Outcome_Informed,Outcome_Oracle,covered_outcome_adapted,covered_riesz_adapted
1.000000000000000000e+00,1.016267912157698516e+00,1.022397378032885218e+00,9.171955356956245087e-01,9.350222418979802219e-01,9.513148966067522805e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.048746102881321640e+00,9.714175049411473140e-01,1.156538161463047887e+00,1.094873501685820649e+00,1.069085854921910883e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.130216752640593292e+00,9.562068011557302016e-01,9.288976956057330980e-01,8.733397029985626725e-01,8.552883038813521299e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.064911688815999513e+00,1.031567838056255404e+00,1.011905272320354987e+00,9.439746806908757559e-01,9.211048322609012295e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.017048457489803548e+00,9.223763669199577242e-01,9.470157110004473466e-01,9.893596963574528003e-01,9.606092516679389792e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.023594282890778251e+00,8.552147202453953545e-01,1.167137236834026925e+00,1.146188586566359469e+00,1.145684843997508473e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.134042533892184679e+00,9.874694100728267365e-01,8.900150449172234968e-01,8.620878858112942522e-01,9.573952859524912373e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.364107605003863632e+00,1.360052874649164467e+00,1.206468765470916749e+00,1.154333302109457726e+00,1.157880727717912617e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.066682578762192746e+00,1.109925445164325897e+00,1.099584866315197473e+00,1.056916752899316192e+00,1.045937164991518564e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.651838962728065852e-01,6.096864260327231611e-01,4.986935025640402142e-01,5.222409958567864052e-01,5.582279149813160757e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.980032388703170998e-01,8.043488408157390968e-01,7.981718866343049390e-01,7.795960462521778211e-01,7.637187556117217557e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.346667709311101913e-01,7.986027052591604392e-01,8.201668088183475813e-01,7.925221985188175555e-01,7.781765423089180844e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.080908384145367274e+00,1.065320745255140311e+00,9.995784281207726885e-01,1.025251915642545253e+00,1.059062604928238116e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.214567843304926065e+00,9.826936310654190709e-01,1.111500400629917173e+00,1.166419598606265096e+00,1.149073438521118540e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.487788367397566036e+00,1.363794293134528157e+00,1.308605088385376147e+00,1.333290395691503427e+00,1.318713928506469513e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.152777911045047343e+00,1.121334611256503022e+00,1.120346376245251685e+00,1.112393812199539367e+00,1.110625375949466864e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.189263220243050645e+00,1.082624768923171388e+00,1.023696322052974228e+00,1.030066981591311492e+00,1.052896558472629973e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.006477630383075583e+00,8.593224101558194494e-01,7.819753119352205184e-01,7.550953631520047615e-01,7.910972412806296372e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.039710098573586761e+00,1.146775143668273378e+00,1.142737353822527391e+00,1.126426034680279020e+00,1.146271850217103871e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.304188359349317539e+00,1.220372476136721618e+00,1.032544193233378760e+00,1.014976621216670427e+00,9.852994166889051941e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.848814430491837024e-01,8.766761106717704255e-01,8.313617167026489119e-01,8.286101970842130182e-01,8.476515343556609849e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.129723220568843889e-01,8.982045748250555572e-01,9.860032765833313118e-01,9.478907223025010431e-01,9.442362992144502920e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.509834255718066176e+00,1.434409393896604268e+00,1.210702627912659368e+00,1.201004353913354583e+00,1.150613958261554881e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.127338692685149635e+00,1.028817154370473164e+00,1.054507812556894519e+00,1.060958503229128436e+00,1.097776158596519114e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.098688527182855257e+00,1.120457809997751353e+00,1.098089697904891082e+00,1.068516553567994354e+00,1.112766796005819625e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.468210041385365372e-01,9.315908514814865704e-01,1.015204234443848108e+00,1.018368705846552924e+00,1.010835618164086958e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.944240169705896859e-01,7.838554580582577369e-01,1.017139757930223487e+00,1.003418184710572314e+00,9.937705255589875941e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.544482371990220537e-01,8.805426818467045891e-01,9.228142014560840600e-01,9.058167701022531437e-01,9.387699430020567393e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.461821242443781976e-01,1.057429277359123398e+00,1.004860524316365522e+00,1.008919188965501812e+00,1.021425742535909009e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.404037569064078950e-01,8.638456199015345227e-01,9.403695422189475295e-01,9.248568148387462662e-01,9.705096925176542877e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.165924673381995680e+00,1.056595479674760973e+00,1.006311260141511621e+00,9.643172230821399626e-01,9.650735098306243431e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.095555983741894446e+00,1.078254741987282106e+00,9.760029973378738788e-01,9.806277505787222015e-01,9.795023585154194468e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.937787567668724398e-01,1.029152607471723657e+00,1.083516040352256793e+00,1.113769058458940586e+00,1.143582764338585411e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.379981344614378713e+00,1.372681509776245257e+00,1.285375966381353763e+00,1.302357315835710239e+00,1.305057959303236981e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.128894440365899365e+00,1.072682197876713373e+00,1.013062916628189480e+00,1.017382153546742662e+00,1.041397978438648675e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.441653678732762511e+00,1.249325974764069702e+00,1.085234850228265380e+00,1.071837663029206800e+00,1.082677500684738003e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.039188571801626715e+00,1.024385658814972233e+00,1.024961629627550996e+00,9.655990129250917597e-01,9.677652924226943787e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.345439694807102571e+00,1.290182566261478092e+00,1.071477798349964372e+00,1.033723720087739384e+00,1.028863208538198792e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.844803967000516298e-01,8.169045705856324835e-01,9.139978416588276922e-01,8.786732156137926353e-01,8.728318935039713899e-01,1.000000000000000000e+00,4.000000000000000222e-01
1.000000000000000000e+00,8.380273657055067327e-01,7.959432517382417638e-01,7.561885182264662664e-01,7.664250625861500632e-01,7.686016683576349928e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.238670558901451502e+00,1.098611267401056191e+00,1.384322051873157600e+00,1.355949235904867489e+00,1.365742636893844786e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.925770833871188081e-01,1.030233670569711490e+00,1.103398288648550940e+00,1.093465204169366656e+00,1.084165707918495425e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.546647042380449921e-01,6.643086257202858169e-01,8.591017608045120602e-01,8.751834467851544730e-01,9.244782200828045582e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.185069788071662300e+00,1.176149426301182022e+00,1.176294605922674430e+00,1.130136426729271726e+00,1.124218596463326447e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,6.272778740765370120e-01,4.816569560018056362e-01,7.640484296174538947e-01,7.792140186652202205e-01,7.863502466207956676e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,6.565477601135583097e-01,6.018401483381433659e-01,7.920480419253637105e-01,7.702252434332647058e-01,8.114701581090291160e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.408424311087321801e+00,1.281763634799657048e+00,1.251534929288961040e+00,1.225070763211536740e+00,1.234751741224375365e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.216566506049758134e-01,7.607836953030351346e-01,9.803492755108450529e-01,1.015575325983490984e+00,1.064209150933952630e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.894511301057935526e-01,8.958992253813511386e-01,8.054837267346734997e-01,8.033722478393069411e-01,7.918023330779649926e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.302989217688863999e+00,1.224590964654254766e+00,1.200613965810196193e+00,1.183462453048414798e+00,1.220449517275899787e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.982944697108362853e-01,6.971687815821271395e-01,7.842689854035129748e-01,8.218053731436484322e-01,8.523548498188795453e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.076322539853398430e+00,1.021009132859860502e+00,1.035723210426207741e+00,1.024416411006892069e+00,1.029041313058224549e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.133502490595090340e+00,1.070773189311464924e+00,1.147512923359929937e+00,1.089868189187009673e+00,1.057350192176537362e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,6.617846277836242352e-01,6.147037414920974996e-01,8.124558973216313706e-01,8.512895974541639932e-01,8.429597120294433088e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.493169310380693782e+00,1.433011994514016285e+00,1.213332668840669371e+00,1.159823922687445386e+00,1.141341133587245871e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.427461312072380029e+00,1.374851321495685452e+00,1.192828547654495974e+00,1.082348754917616063e+00,1.081169910573813953e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.032795446203080836e+00,9.342393965226033492e-01,9.045412275750042141e-01,9.052939226909398895e-01,9.114815169257710625e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.177164506850408410e+00,1.228859644349762359e+00,1.127042845845230623e+00,1.128809289848422992e+00,1.091404092517992641e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.102924429630957270e+00,1.053085433290693373e+00,1.134147638772845523e+00,1.104280189578732418e+00,1.076855966176328394e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.122094364946421674e+00,1.036869412782126521e+00,9.847682724773799690e-01,9.748414912308978053e-01,9.778774389192771421e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.205022941688666860e+00,1.081435279172609842e+00,1.126507978984813585e+00,1.063560573039711743e+00,1.068506782681291511e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.434870834763148473e+00,1.343574312108017699e+00,1.153946043399144195e+00,1.071978766852200504e+00,1.071102145454549737e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.386436083392623253e+00,1.275708922278800728e+00,1.274343138637766826e+00,1.195249346527626377e+00,1.193018938256769967e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.161366095195839332e+00,1.210062292832301267e+00,1.061395694116473498e+00,1.092151147896847529e+00,1.040674162889808407e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.859177438570604579e-01,7.864509159700537877e-01,9.680182506944869925e-01,9.739605336223835508e-01,9.932288400470780099e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.086742758450663038e+00,1.112153111873284361e+00,1.037598083234765767e+00,9.559363463614034551e-01,9.499034276686739720e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.745837366909118060e-01,9.523394879472846242e-01,8.986106122848088740e-01,9.338923636647490367e-01,9.742170537664800456e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.104217162121366336e-01,7.757731795257115648e-01,9.356301468539276467e-01,9.650749173670732928e-01,9.839981954734465797e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.777897120834968758e-01,9.002973714157034291e-01,1.044704104720263427e+00,1.014336410706932146e+00,9.975591869576935222e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.279268724278909586e+00,1.088261673150635378e+00,1.146571475394412065e+00,1.123828489260997987e+00,1.132586063508744578e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,5.086059819179996611e-01,4.211099670416950103e-01,6.523780724576165868e-01,6.921701063101146634e-01,7.533691257458667856e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.283407554044034393e+00,1.320357056403404172e+00,1.043874145305220491e+00,1.038462927829151283e+00,1.029338645580130107e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.154640390961344742e+00,1.147105009382404672e+00,9.611398347036291812e-01,9.629536670228946438e-01,1.005814567192008901e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.158855773099547237e+00,1.122384623623754685e+00,1.080868627151580386e+00,1.118981016148838048e+00,1.065559411075636786e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.443818966258250791e-01,8.431925157994564213e-01,8.047520325808621422e-01,7.853918675757934897e-01,7.977654789024908322e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.286347456193707606e-01,8.398334975358345833e-01,7.212945306609988005e-01,6.965997404046365693e-01,7.073251051013146329e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.286890265503604969e+00,1.273763957585265727e+00,1.364923626964567482e+00,1.310217957232595154e+00,1.314002925767556729e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.290810589300714017e+00,1.217388839926343058e+00,1.077624945997620376e+00,1.039860577810271636e+00,1.087428174769850875e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.388318068927579141e+00,1.329386210294425830e+00,1.048634020745806250e+00,9.893369692640159307e-01,1.066557570895585672e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.173297292685978155e+00,9.694891688410951502e-01,1.044118069587614661e+00,1.036987785118786976e+00,1.047710848356689706e+00,1.000000000000000000e+00,8.000000000000000444e-01
