truth,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,9.752513053954979805e-01,9.126454877069252181e-01,1.457826470860067669e+00,8.068117863594240768e-01,1.018479189054426470e+00,9.124205405565762872e-01,1.276040376325526582e+00,8.134050194531438072e-01,1.011436061660008878e+00
1.000000000000000000e+00,9.762014718710435579e-01,9.674847993479368524e-01,1.431202627830867824e+00,8.626219554510153875e-01,1.072347643244858428e+00,9.808786092125821865e-01,1.097007218615477786e+00,8.890716058736950478e-01,1.072685612551469436e+00
1.000000000000000000e+00,1.022450606376548388e+00,9.993601199593220574e-01,4.032700834608091256e+00,8.233372604993618449e-01,1.175382979419282270e+00,9.567163082142665642e-01,1.395098848857005525e+00,8.531845571639817827e-01,1.060248059264551346e+00
1.000000000000000000e+00,9.975834564885893707e-01,9.187879582228999364e-01,3.682600626993638659e+00,7.505792868134939511e-01,1.086996629632305922e+00,9.651379345752525429e-01,1.378409444867022104e+00,8.622273158481148503e-01,1.068048553302390236e+00
1.000000000000000000e+00,1.002139488222616226e+00,1.018063599025713861e+00,2.156463687012009967e+00,8.893447511437868602e-01,1.146782446907640862e+00,9.950508969079978616e-01,1.421132926285880282e+00,8.905576028684295542e-01,1.099544190947566058e+00
1.000000000000000000e+00,9.719562475957514991e-01,9.338767870873656562e-01,2.127743150932555061e+00,8.060179736357893088e-01,1.061735600538942004e+00,9.594639080059957914e-01,1.205525391358257092e+00,8.632231022795069375e-01,1.055704713732484645e+00
1.000000000000000000e+00,1.019857640128013498e+00,9.701871664199279710e-01,1.788904343729651458e+00,8.529501848239159356e-01,1.087424148015939895e+00,1.005509138417701287e+00,1.007852709362639265e+00,9.175117865451873911e-01,1.093506490290215183e+00
1.000000000000000000e+00,1.004260081230934354e+00,1.019930317166521272e+00,1.380771549906719242e+00,9.169315600272076594e-01,1.122929074305834884e+00,1.011637548939460673e+00,9.801037511617376463e-01,9.248600568062705918e-01,1.098415041072650755e+00
1.000000000000000000e+00,1.046333254010952007e+00,1.037823632696518450e+00,3.531802670993153814e+00,8.730949276030387507e-01,1.202552337789998038e+00,1.030982783680042258e+00,1.271598759098624853e+00,9.321397384724681157e-01,1.129825828887616401e+00
1.000000000000000000e+00,1.017647731267135036e+00,9.942724295600421369e-01,3.853633453344897042e+00,8.222019889005857118e-01,1.166342870219498451e+00,1.067565160034939176e+00,9.366509412374279808e-01,9.827331111871399072e-01,1.152397208882738555e+00
1.000000000000000000e+00,1.018409527396919145e+00,9.856254546783871362e-01,1.986038674600537401e+00,8.620975940772626078e-01,1.109153315279511665e+00,1.046025046939415226e+00,1.170103905023124113e+00,9.512086858877819573e-01,1.140841407991048495e+00
1.000000000000000000e+00,9.539817283276212923e-01,9.826849121786229713e-01,2.322913760464222488e+00,8.490907094436288549e-01,1.116279114913617088e+00,9.619367195267058968e-01,1.011978164002504288e+00,8.737594513128172924e-01,1.050113987740594501e+00
1.000000000000000000e+00,1.023881355184973252e+00,1.080568599758283677e+00,3.688300365361340649e+00,9.122298063470670737e-01,1.248907393169500279e+00,1.008765174698480926e+00,1.048047698347273515e+00,9.190302312486644531e-01,1.098500118148297400e+00
1.000000000000000000e+00,1.024120248423793234e+00,9.312877146253651928e-01,2.892733999673195999e+00,7.822056772557037796e-01,1.080369751995026606e+00,1.021590702929014993e+00,1.061056505963158036e+00,9.313005631206386914e-01,1.111880842737391184e+00
1.000000000000000000e+00,1.037741283779184398e+00,9.386043943461718220e-01,3.204407866060087873e+00,7.816964387909710599e-01,1.095512349901372584e+00,9.525626585447166672e-01,7.337340722082078548e-01,8.774798667506570338e-01,1.027645450338776190e+00
1.000000000000000000e+00,1.038108167692524564e+00,9.664540770266814018e-01,1.347817269874336032e+00,8.646918559036217422e-01,1.068216298149741172e+00,9.741891489741220100e-01,1.249356538767971037e+00,8.762143759013454325e-01,1.072163922046898588e+00
1.000000000000000000e+00,9.973751564377356660e-01,9.838649059587433188e-01,2.655331857547032826e+00,8.410312764175691402e-01,1.126698535499917497e+00,9.046026480334349307e-01,1.318939166007167429e+00,8.039364997994518092e-01,1.005268796267418052e+00
1.000000000000000000e+00,1.050193873557937030e+00,1.076673908733180474e+00,2.433002148501080431e+00,9.399506769568525266e-01,1.213397140509508532e+00,1.086905928937742738e+00,1.027766446305121484e+00,9.980434781486073881e-01,1.175768379726878088e+00
1.000000000000000000e+00,9.985653557808248371e-01,9.637508327276427256e-01,2.145439164399181919e+00,8.353614321218614247e-01,1.092140233333424026e+00,9.805117848831317318e-01,8.448345439601625539e-01,8.999448390048453428e-01,1.061078730761418010e+00
1.000000000000000000e+00,1.014196206588374283e+00,1.227094955152356448e+00,2.776637679836935746e+01,7.652133402149015051e-01,1.688976570089811391e+00,9.904884232294098867e-01,1.398843049871143718e+00,8.868178347253892202e-01,1.094159011733430553e+00
1.000000000000000000e+00,1.031070598930242221e+00,9.880515666497557969e-01,1.746814489317526808e+00,8.722019870893429339e-01,1.103901146210168660e+00,9.790411825366513998e-01,1.097347473952539065e+00,8.872199425544329277e-01,1.070862422518869872e+00
1.000000000000000000e+00,9.938059739449974783e-01,9.934219877605648952e-01,1.871160181019866364e+00,8.735199531539251661e-01,1.113324022367204735e+00,9.902534350227026883e-01,1.345735907595798864e+00,8.885698172406821804e-01,1.091937052804723196e+00
1.000000000000000000e+00,1.061871389640667518e+00,1.075872729608558620e+00,1.485175733731427528e+00,9.690509050715975237e-01,1.182694554145519827e+00,1.041401189122537208e+00,1.149672196309062366e+00,9.474162891721633617e-01,1.135386089072911053e+00
1.000000000000000000e+00,1.013655370718165249e+00,1.126964859729698620e+00,2.862883460399742841e+00,9.786540165558318405e-01,1.275275702903565289e+00,1.026454600300663156e+00,1.035878379360290591e+00,9.372421529387563455e-01,1.115667047662569855e+00
1.000000000000000000e+00,1.049467027044266088e+00,9.704577305728618875e-01,3.133212199121611974e+00,8.153026598587819196e-01,1.125612801286941966e+00,1.064380715863883387e+00,1.187608332053269322e+00,9.688577744475320719e-01,1.159903657280234590e+00
1.000000000000000000e+00,9.856949119573075180e-01,1.017112816921357465e+00,1.321720143442857598e+00,9.163405975049917496e-01,1.117885036337723292e+00,1.008534797906609271e+00,1.484040843208017879e+00,9.017537948839000617e-01,1.115315800929318479e+00
1.000000000000000000e+00,1.033865248037450169e+00,1.020621331440960233e+00,2.382609176805924545e+00,8.853214318577186104e-01,1.155921231024201967e+00,1.045737128405088701e+00,1.057343666270531335e+00,9.556050982676855821e-01,1.135869158542491819e+00
1.000000000000000000e+00,1.010436364245401952e+00,9.292162860239870925e-01,2.192770565994877519e+00,7.994183861463239893e-01,1.059014185901650196e+00,9.843448723773275955e-01,1.206199286163130768e+00,8.880771708598997893e-01,1.080612573894755402e+00
1.000000000000000000e+00,1.006457205624620821e+00,1.062233308057460190e+00,2.461328045294546296e+00,9.247164885857785954e-01,1.199750127529141785e+00,9.979829363819461285e-01,1.105297596787135683e+00,9.058296809015512485e-01,1.090136191862340898e+00
1.000000000000000000e+00,9.883699448329178461e-01,1.079824320369866308e+00,2.772289161674644564e+00,9.338789467296627622e-01,1.225769694010069966e+00,1.033334792687453429e+00,1.346843440652075508e+00,9.316093409891786914e-01,1.135060244385728279e+00
1.000000000000000000e+00,1.015656427599999745e+00,9.933227093128573770e-01,2.112857384896241530e+00,8.659119332394231705e-01,1.120733485386291584e+00,1.018988675131596855e+00,1.113721798977510780e+00,9.264849058791819747e-01,1.111492444384011735e+00
1.000000000000000000e+00,1.024421837392629930e+00,1.119002364208031564e+00,3.224255366322914540e+00,9.616092295720753969e-01,1.276395498843987619e+00,1.021319658395043684e+00,1.463025107083371967e+00,9.152974225067973535e-01,1.127341894283290014e+00
1.000000000000000000e+00,1.029575381936449041e+00,1.023948267257587030e+00,1.205226463987398411e+00,9.277193944173215412e-01,1.120177140097852408e+00,1.035971745863857096e+00,1.160001900549180842e+00,9.415655670284680534e-01,1.130377924699246250e+00
1.000000000000000000e+00,1.014847863321254984e+00,1.019058975671778278e+00,1.555922714021230613e+00,9.097224977864544204e-01,1.128395453557102135e+00,1.018867886906626552e+00,1.108817541207758550e+00,9.265680118655006403e-01,1.111167761947752464e+00
1.000000000000000000e+00,1.016062574332504020e+00,9.823082111855200305e-01,2.392358762897022650e+00,8.467317720558157346e-01,1.117884650315224215e+00,1.001348959588562959e+00,1.050238828023667415e+00,9.115202617049164013e-01,1.091177657472209406e+00
1.000000000000000000e+00,1.011673936176145316e+00,1.017944029958979035e+00,1.226521697109370646e+00,9.208687421498217285e-01,1.115019317768136231e+00,1.029060534080468825e+00,1.005012013465160337e+00,9.411872827359583082e-01,1.116933785424979231e+00
1.000000000000000000e+00,1.020864765906091653e+00,1.013027291731163571e+00,3.934025226678829146e+00,8.391713093157782133e-01,1.186883274146548928e+00,1.022523291176264060e+00,1.007372331042375224e+00,9.345469131315594646e-01,1.110499669220968544e+00
1.000000000000000000e+00,1.046797707250918474e+00,1.053091121875669556e+00,2.581369578167683532e+00,9.122608028993285378e-01,1.193921440852010463e+00,1.049787309380805667e+00,9.995934757144925298e-01,9.621512631862768616e-01,1.137423355575334583e+00
1.000000000000000000e+00,1.028631443807654255e+00,1.004502736239660798e+00,2.064827046140411682e+00,8.785484621521729709e-01,1.130457010327148737e+00,1.016833095421877164e+00,1.242715739288873467e+00,9.191190556522295108e-01,1.114547135191524818e+00
1.000000000000000000e+00,1.032818146766126155e+00,1.081839899687037088e+00,2.391598586370568658e+00,9.462850021037982895e-01,1.217394797270275886e+00,1.032949542941856258e+00,1.495941872211283385e+00,9.257412382608580792e-01,1.140157847622854437e+00
1.000000000000000000e+00,1.031194101245978434e+00,9.720256255014257940e-01,1.370577807410324089e+00,8.694077741796649716e-01,1.074643476823186505e+00,9.479158084779466531e-01,1.464939289071515383e+00,8.418242369663780922e-01,1.054007379989515325e+00
1.000000000000000000e+00,1.017160986338237150e+00,9.706379144921254420e-01,1.282965274700365255e+00,8.713540850002194915e-01,1.069921743984031393e+00,9.721341172583974899e-01,1.394271739129787413e+00,8.686330610991389589e-01,1.075635173417655910e+00
1.000000000000000000e+00,1.017300094079829575e+00,1.000901093765938388e+00,1.131521346969255104e+00,9.076610550860119142e-01,1.094141132445864750e+00,9.551272778108684802e-01,1.347319750970702890e+00,8.533838401322736411e-01,1.056870715489463208e+00
1.000000000000000000e+00,1.030923796987600838e+00,1.133791536763043117e+00,2.142262961120692033e+00,1.005497208038494739e+00,1.262085865487591496e+00,1.077960212274257090e+00,1.182956551946520385e+00,9.826245328047347183e-01,1.173295891743779462e+00
1.000000000000000000e+00,1.027020504980425741e+00,1.020273347069317493e+00,1.204136034868186655e+00,9.240880156351573005e-01,1.116458678503477797e+00,1.025117344792255691e+00,9.935994936792186261e-01,9.377444449328817822e-01,1.112490244651629601e+00
1.000000000000000000e+00,9.901741821825505996e-01,1.033794420508881817e+00,1.623074077854911978e+00,9.221234629819811124e-01,1.145465378035782411e+00,9.862816914106411481e-01,1.389891268325939455e+00,8.829433510291454512e-01,1.089620031792136734e+00
1.000000000000000000e+00,9.788083731245815766e-01,9.880621511792027079e-01,2.064311682040142149e+00,8.621235966557732056e-01,1.114000705702632210e+00,9.909397299403006620e-01,1.419082359948424577e+00,8.865218503029715924e-01,1.095357609577629621e+00
1.000000000000000000e+00,1.039011202635604203e+00,1.034976019853619755e+00,7.368899127265742255e-01,9.597319331925351360e-01,1.110220106514704375e+00,1.052914083238580600e+00,1.265984151497100640e+00,9.542894948603140026e-01,1.151538671616847198e+00
1.000000000000000000e+00,9.756788441890097419e-01,1.052845344761421886e+00,3.439018809709190272e+00,8.902948316316330324e-01,1.215395857891210740e+00,9.975722205107095952e-01,1.282626433338941219e+00,8.983015027101932670e-01,1.096842938311225923e+00
1.000000000000000000e+00,1.001476016255743229e+00,1.074886176904818580e+00,2.714789616237164971e+00,9.304622468257857104e-01,1.219310106983851449e+00,1.050334760851786120e+00,8.746268763945287406e-01,9.683595620614541266e-01,1.132309959642118002e+00
1.000000000000000000e+00,9.975180137357047006e-01,9.339312111278191830e-01,1.623236194661551890e+00,8.222546767491788477e-01,1.045607745506459629e+00,9.006641423435155502e-01,1.208564140143954413e+00,8.043021166199244565e-01,9.970261680671066440e-01
1.000000000000000000e+00,9.699722879518382079e-01,8.665276732063719178e-01,2.567596313511820050e+00,7.260735668371596230e-01,1.006981779575584213e+00,9.058816014473074496e-01,1.456116215580219864e+00,8.001099979445432941e-01,1.011653204950071494e+00
1.000000000000000000e+00,1.034448129858428267e+00,1.194796810981441304e+00,3.416400349745605691e+00,1.032781727834329866e+00,1.356811894128552742e+00,1.123963657552850215e+00,1.234050845317558043e+00,1.026590871545958850e+00,1.221336443559741580e+00
1.000000000000000000e+00,1.010010770949302028e+00,9.109940496808887067e-01,3.818187294018931421e+00,7.397167989515339714e-01,1.082271300410243553e+00,1.010290285564501733e+00,1.115441024900645228e+00,9.177151459074823769e-01,1.102865425221521090e+00
1.000000000000000000e+00,9.649325704958410244e-01,1.109537885400555757e+00,6.148813465699766390e+00,8.921843401806435203e-01,1.326891430620467993e+00,1.027840652422716827e+00,8.949667953288608091e-01,9.449177431522944870e-01,1.110763561693139279e+00
1.000000000000000000e+00,1.044869655033458633e+00,9.748898054587034068e-01,2.597695492176669951e+00,8.336148465824333442e-01,1.116164764334973469e+00,1.043575133624264017e+00,9.343469908076864616e-01,9.588474828851244469e-01,1.128302784363403477e+00
1.000000000000000000e+00,9.752301939325309643e-01,9.983327365740076731e-01,3.310208058494727990e+00,8.388554950784679054e-01,1.157809978069547441e+00,1.000808877575729339e+00,1.113657007307213398e+00,9.083077991034067544e-01,1.093309956048051923e+00
1.000000000000000000e+00,9.713413365680800826e-01,1.017748124657691822e+00,4.487396076377417664e+00,8.320667805920507476e-01,1.203429468723332896e+00,1.028973003730999203e+00,1.154294773718526956e+00,9.347993470884211620e-01,1.123146660373577355e+00
1.000000000000000000e+00,9.713524838907368064e-01,9.340136588613952018e-01,2.018433380938883026e+00,8.094824284313154594e-01,1.058544889291475055e+00,9.756696303844377693e-01,1.287836104485462041e+00,8.761975118889382408e-01,1.075141748879937298e+00
1.000000000000000000e+00,1.016284975365691512e+00,9.453977144887290018e-01,3.240342105388853255e+00,7.876124285330239339e-01,1.103183000444434070e+00,1.036119870492248962e+00,1.103426668625992590e+00,9.440446415737867580e-01,1.128195099410711277e+00
1.000000000000000000e+00,1.024719165848696267e+00,1.011853986680709916e+00,1.665455346646461887e+00,8.987344635233251999e-01,1.124973509838094632e+00,9.963405193607056676e-01,1.306761056066702231e+00,8.961401872955289116e-01,1.096540851425882312e+00
1.000000000000000000e+00,1.021890774174337491e+00,9.555713621257999613e-01,4.014485504337148569e+00,7.799464919424368148e-01,1.131196232309163108e+00,1.009294366886661631e+00,1.382848067119968993e+00,9.062181898655082835e-01,1.112370543907815090e+00
1.000000000000000000e+00,1.010356423688129057e+00,9.472760702396602062e-01,2.052113132268245987e+00,8.217101687462874393e-01,1.072841971733032862e+00,9.557931274833817437e-01,8.633219679873553876e-01,8.743494331636835204e-01,1.037236821803080078e+00
1.000000000000000000e+00,1.007181411708012897e+00,8.708963265175777568e-01,8.159404248288398165e+00,6.205159464546634585e-01,1.121276706580492055e+00,9.749359640840582486e-01,1.232584219352345745e+00,8.776210573424498840e-01,1.072250870825666613e+00
